companies_id,company_name,country,ICTR_risk_category,benchmark,ep_product,matched_activity_name,matched_reference_product,unit,multi_match,matching_certainty,matching_certainty_company_average,input_name,input_unit,input_tilt_sector,input_tilt_subsector,input_isic_4digit,input_isic_4digit_name,company_city,postcode,address,main_activity,activity_uuid_product_uuid,profile_ranking,extra_rowid
company13,spectrophobic_americanriverotter,netherlands,high,input_unit_input_isic_4digit,maintenance of motorway guardrails,road maintenance,road maintenance,m*year,FALSE,low,low,"transport, passenger car, large size, diesel, EURO 5",km,transport,other transport,'4922',Other passenger land transport,NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,1,95
company13,spectrophobic_americanriverotter,netherlands,high,input_unit_input_isic_4digit,maintenance of motorway guardrails,road maintenance,road maintenance,m*year,FALSE,low,low,"transport, passenger car, large size, diesel, EURO 5",km,transport,other transport,'4922',Other passenger land transport,NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,1,96
company13,spectrophobic_americanriverotter,netherlands,high,input_unit_input_tilt_sector,maintenance of motorway guardrails,road maintenance,road maintenance,m*year,FALSE,low,low,"alkyd paint, white, without solvent, in 60% solution state",kg,industry,chemicals,'2022',"Manufacture of paints, varnishes and similar coatings, printing ink and mas",NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,0.9444444444444444,83
company13,spectrophobic_americanriverotter,netherlands,high,input_unit_input_tilt_sector,maintenance of motorway guardrails,road maintenance,road maintenance,m*year,FALSE,low,low,"alkyd paint, white, without solvent, in 60% solution state",kg,industry,chemicals,'2022',"Manufacture of paints, varnishes and similar coatings, printing ink and mas",NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,0.9444444444444444,84
company13,spectrophobic_americanriverotter,netherlands,high,input_unit_input_tilt_sector,maintenance of motorway guardrails,road maintenance,road maintenance,m*year,FALSE,low,low,"alkyd paint, white, without water, in 60% solution state",kg,industry,chemicals,'2022',"Manufacture of paints, varnishes and similar coatings, printing ink and mas",NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,0.9166666666666666,85
company13,spectrophobic_americanriverotter,netherlands,high,input_unit_input_tilt_sector,maintenance of motorway guardrails,road maintenance,road maintenance,m*year,FALSE,low,low,"alkyd paint, white, without water, in 60% solution state",kg,industry,chemicals,'2022',"Manufacture of paints, varnishes and similar coatings, printing ink and mas",NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,0.9166666666666666,86
company13,spectrophobic_americanriverotter,netherlands,high,input_unit_input_tilt_sector,maintenance of motorway guardrails,road maintenance,road maintenance,m*year,FALSE,low,low,"electricity, medium voltage",kWh,power,total power,'3510',"Electric power generation, transmission and distribution",NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,1,87
company13,spectrophobic_americanriverotter,netherlands,high,input_unit_input_tilt_sector,maintenance of motorway guardrails,road maintenance,road maintenance,m*year,FALSE,low,low,"electricity, medium voltage",kWh,power,total power,'3510',"Electric power generation, transmission and distribution",NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,1,88
company13,spectrophobic_americanriverotter,netherlands,high,input_unit_input_tilt_sector,maintenance of motorway guardrails,road maintenance,road maintenance,m*year,FALSE,low,low,glyphosate,kg,industry,chemicals,'2021',Manufacture of pesticides and other agrochemical products,NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,1,89
company13,spectrophobic_americanriverotter,netherlands,high,input_unit_input_tilt_sector,maintenance of motorway guardrails,road maintenance,road maintenance,m*year,FALSE,low,low,glyphosate,kg,industry,chemicals,'2021',Manufacture of pesticides and other agrochemical products,NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,1,90
company13,spectrophobic_americanriverotter,netherlands,low,input_unit_input_tilt_sector,maintenance of motorway guardrails,road maintenance,road maintenance,m*year,FALSE,low,low,"gravel, crushed",kg,non-metallic minerals,other non-metallic minerals,'0810',"Quarrying of stone, sand and clay",NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,0.2857142857142857,91
company13,spectrophobic_americanriverotter,netherlands,low,input_unit_input_tilt_sector,maintenance of motorway guardrails,road maintenance,road maintenance,m*year,FALSE,low,low,"gravel, crushed",kg,non-metallic minerals,other non-metallic minerals,'0810',"Quarrying of stone, sand and clay",NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,0.2857142857142857,92
company13,spectrophobic_americanriverotter,netherlands,medium,input_unit_input_tilt_sector,maintenance of motorway guardrails,road maintenance,road maintenance,m*year,FALSE,low,low,"sodium chloride, powder",kg,non-metallic minerals,other non-metallic minerals,'0893',Extraction of salt,NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,0.5714285714285714,93
company13,spectrophobic_americanriverotter,netherlands,medium,input_unit_input_tilt_sector,maintenance of motorway guardrails,road maintenance,road maintenance,m*year,FALSE,low,low,"sodium chloride, powder",kg,non-metallic minerals,other non-metallic minerals,'0893',Extraction of salt,NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,0.5714285714285714,94
company13,spectrophobic_americanriverotter,netherlands,high,input_unit_input_tilt_sector,maintenance of motorway guardrails,road maintenance,road maintenance,m*year,FALSE,low,low,"transport, passenger car, large size, diesel, EURO 5",km,transport,other transport,'4922',Other passenger land transport,NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,1,95
company13,spectrophobic_americanriverotter,netherlands,high,input_unit_input_tilt_sector,maintenance of motorway guardrails,road maintenance,road maintenance,m*year,FALSE,low,low,"transport, passenger car, large size, diesel, EURO 5",km,transport,other transport,'4922',Other passenger land transport,NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,1,96
company13,spectrophobic_americanriverotter,netherlands,high,all,sweeping and road cleaning services,road maintenance,road maintenance,m*year,FALSE,low,low,"alkyd paint, white, without solvent, in 60% solution state",kg,industry,chemicals,'2022',"Manufacture of paints, varnishes and similar coatings, printing ink and mas",NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,0.7974683544303798,83
company13,spectrophobic_americanriverotter,netherlands,high,all,sweeping and road cleaning services,road maintenance,road maintenance,m*year,FALSE,low,low,"alkyd paint, white, without solvent, in 60% solution state",kg,industry,chemicals,'2022',"Manufacture of paints, varnishes and similar coatings, printing ink and mas",NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,0.7974683544303798,84
company13,spectrophobic_americanriverotter,netherlands,high,all,sweeping and road cleaning services,road maintenance,road maintenance,m*year,FALSE,low,low,"alkyd paint, white, without water, in 60% solution state",kg,industry,chemicals,'2022',"Manufacture of paints, varnishes and similar coatings, printing ink and mas",NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,0.7848101265822784,85
company13,spectrophobic_americanriverotter,netherlands,high,all,sweeping and road cleaning services,road maintenance,road maintenance,m*year,FALSE,low,low,"alkyd paint, white, without water, in 60% solution state",kg,industry,chemicals,'2022',"Manufacture of paints, varnishes and similar coatings, printing ink and mas",NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,0.7848101265822784,86
company13,spectrophobic_americanriverotter,netherlands,medium,all,sweeping and road cleaning services,road maintenance,road maintenance,m*year,FALSE,low,low,"electricity, medium voltage",kWh,power,total power,'3510',"Electric power generation, transmission and distribution",NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,0.3670886075949367,87
company13,spectrophobic_americanriverotter,netherlands,medium,all,sweeping and road cleaning services,road maintenance,road maintenance,m*year,FALSE,low,low,"electricity, medium voltage",kWh,power,total power,'3510',"Electric power generation, transmission and distribution",NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,0.3670886075949367,88
company13,spectrophobic_americanriverotter,netherlands,high,all,sweeping and road cleaning services,road maintenance,road maintenance,m*year,FALSE,low,low,glyphosate,kg,industry,chemicals,'2021',Manufacture of pesticides and other agrochemical products,NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,0.8354430379746836,89
company13,spectrophobic_americanriverotter,netherlands,high,all,sweeping and road cleaning services,road maintenance,road maintenance,m*year,FALSE,low,low,glyphosate,kg,industry,chemicals,'2021',Manufacture of pesticides and other agrochemical products,NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,0.8354430379746836,90
company13,spectrophobic_americanriverotter,netherlands,low,all,sweeping and road cleaning services,road maintenance,road maintenance,m*year,FALSE,low,low,"gravel, crushed",kg,non-metallic minerals,other non-metallic minerals,'0810',"Quarrying of stone, sand and clay",NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,0.13924050632911392,91
company13,spectrophobic_americanriverotter,netherlands,low,all,sweeping and road cleaning services,road maintenance,road maintenance,m*year,FALSE,low,low,"gravel, crushed",kg,non-metallic minerals,other non-metallic minerals,'0810',"Quarrying of stone, sand and clay",NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,0.13924050632911392,92
company13,spectrophobic_americanriverotter,netherlands,low,all,sweeping and road cleaning services,road maintenance,road maintenance,m*year,FALSE,low,low,"sodium chloride, powder",kg,non-metallic minerals,other non-metallic minerals,'0893',Extraction of salt,NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,0.3291139240506329,93
company13,spectrophobic_americanriverotter,netherlands,low,all,sweeping and road cleaning services,road maintenance,road maintenance,m*year,FALSE,low,low,"sodium chloride, powder",kg,non-metallic minerals,other non-metallic minerals,'0893',Extraction of salt,NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,0.3291139240506329,94
company13,spectrophobic_americanriverotter,netherlands,medium,all,sweeping and road cleaning services,road maintenance,road maintenance,m*year,FALSE,low,low,"transport, passenger car, large size, diesel, EURO 5",km,transport,other transport,'4922',Other passenger land transport,NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,0.3924050632911392,95
company13,spectrophobic_americanriverotter,netherlands,medium,all,sweeping and road cleaning services,road maintenance,road maintenance,m*year,FALSE,low,low,"transport, passenger car, large size, diesel, EURO 5",km,transport,other transport,'4922',Other passenger land transport,NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,0.3924050632911392,96
company13,spectrophobic_americanriverotter,netherlands,high,input_isic_4digit,sweeping and road cleaning services,road maintenance,road maintenance,m*year,FALSE,low,low,"alkyd paint, white, without solvent, in 60% solution state",kg,industry,chemicals,'2022',"Manufacture of paints, varnishes and similar coatings, printing ink and mas",NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,1,83
company13,spectrophobic_americanriverotter,netherlands,high,input_isic_4digit,sweeping and road cleaning services,road maintenance,road maintenance,m*year,FALSE,low,low,"alkyd paint, white, without solvent, in 60% solution state",kg,industry,chemicals,'2022',"Manufacture of paints, varnishes and similar coatings, printing ink and mas",NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,1,84
company13,spectrophobic_americanriverotter,netherlands,medium,input_isic_4digit,sweeping and road cleaning services,road maintenance,road maintenance,m*year,FALSE,low,low,"alkyd paint, white, without water, in 60% solution state",kg,industry,chemicals,'2022',"Manufacture of paints, varnishes and similar coatings, printing ink and mas",NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,0.5,85
company13,spectrophobic_americanriverotter,netherlands,medium,input_isic_4digit,sweeping and road cleaning services,road maintenance,road maintenance,m*year,FALSE,low,low,"alkyd paint, white, without water, in 60% solution state",kg,industry,chemicals,'2022',"Manufacture of paints, varnishes and similar coatings, printing ink and mas",NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,0.5,86
company13,spectrophobic_americanriverotter,netherlands,high,input_isic_4digit,sweeping and road cleaning services,road maintenance,road maintenance,m*year,FALSE,low,low,"electricity, medium voltage",kWh,power,total power,'3510',"Electric power generation, transmission and distribution",NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,1,87
company13,spectrophobic_americanriverotter,netherlands,high,input_isic_4digit,sweeping and road cleaning services,road maintenance,road maintenance,m*year,FALSE,low,low,"electricity, medium voltage",kWh,power,total power,'3510',"Electric power generation, transmission and distribution",NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,1,88
company13,spectrophobic_americanriverotter,netherlands,high,input_isic_4digit,sweeping and road cleaning services,road maintenance,road maintenance,m*year,FALSE,low,low,glyphosate,kg,industry,chemicals,'2021',Manufacture of pesticides and other agrochemical products,NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,1,89
company13,spectrophobic_americanriverotter,netherlands,high,input_isic_4digit,sweeping and road cleaning services,road maintenance,road maintenance,m*year,FALSE,low,low,glyphosate,kg,industry,chemicals,'2021',Manufacture of pesticides and other agrochemical products,NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,1,90
company13,spectrophobic_americanriverotter,netherlands,medium,input_isic_4digit,sweeping and road cleaning services,road maintenance,road maintenance,m*year,FALSE,low,low,"gravel, crushed",kg,non-metallic minerals,other non-metallic minerals,'0810',"Quarrying of stone, sand and clay",NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,0.5,91
company13,spectrophobic_americanriverotter,netherlands,medium,input_isic_4digit,sweeping and road cleaning services,road maintenance,road maintenance,m*year,FALSE,low,low,"gravel, crushed",kg,non-metallic minerals,other non-metallic minerals,'0810',"Quarrying of stone, sand and clay",NA,NA,NA,manufacturer/ producer,9c858926-d0d9-513d-8455-466fba7bc6ea_c6deb1b3-386b-4c16-8399-29d0283d2673,0.5,92
